timestamp,event_type,buy_pick,buy_price,buy_size,buy_best_bid,buy_best_ask
2026-01-13 10:25:21,price_change,DOWN,0.53,915.85,0.53,0.54
2026-01-13 10:25:21,price_change,UP,0.46,942.53,0.46,0.47
2026-01-13 10:25:21,price_change,DOWN,0.51,798.63,0.53,0.54
2026-01-13 10:25:21,price_change,DOWN,0.51,803.63,0.53,0.54
2026-01-13 10:25:22,price_change,UP,0.46,933.01,0.46,0.47
2026-01-13 10:25:22,price_change,UP,0.46,927.53,0.46,0.47
2026-01-13 10:25:22,price_change,UP,0.46,920.51,0.46,0.47
2026-01-13 10:25:22,price_change,DOWN,0.46,656.2,0.53,0.54
2026-01-13 10:25:23,price_change,UP,0.46,878.01,0.46,0.47
2026-01-13 10:25:23,price_change,DOWN,0.29,409.3,0.53,0.54
2026-01-13 10:25:23,price_change,UP,0.46,839.75,0.46,0.47
2026-01-13 10:25:23,price_change,UP,0.46,2222.8,0.46,0.47
2026-01-13 10:25:24,price_change,UP,0.46,2175.95,0.46,0.47
2026-01-13 10:25:24,price_change,DOWN,0.53,1601.16,0.53,0.54
2026-01-13 10:25:24,price_change,DOWN,0.53,1592.52,0.53,0.54
2026-01-13 10:25:25,price_change,DOWN,0.53,1484.28,0.53,0.54
2026-01-13 10:25:25,price_change,DOWN,0.53,1582.23,0.53,0.54
2026-01-13 10:25:26,price_change,DOWN,0.53,1813.22,0.53,0.54
2026-01-13 10:25:26,price_change,UP,0.43,470.35,0.46,0.47
2026-01-13 10:25:26,price_change,UP,0.44,232.21,0.46,0.47
2026-01-13 10:25:27,price_change,DOWN,0.53,1644.67,0.53,0.54
2026-01-13 10:25:27,price_change,UP,0.46,706.49,0.46,0.47
2026-01-13 10:25:27,price_change,DOWN,0.53,2830.27,0.53,0.54
2026-01-13 10:25:28,price_change,UP,0.43,98.35,0.46,0.47
2026-01-13 10:25:28,price_change,UP,0.41,576.99,0.45,0.46
2026-01-13 10:25:28,price_change,UP,0.42,319.87,0.45,0.46
2026-01-13 10:25:28,price_change,DOWN,0.54,108.68,0.54,0.55
2026-01-13 10:25:29,price_change,UP,0.4,929.12,0.45,0.46
2026-01-13 10:25:29,price_change,UP,0.36,736,0.44,0.46
2026-01-13 10:25:29,price_change,UP,0.37,997,0.44,0.46
2026-01-13 10:25:29,price_change,UP,0.42,299.87,0.44,0.45
2026-01-13 10:25:30,price_change,DOWN,0.55,412.09,0.55,0.56
2026-01-13 10:25:30,price_change,UP,0.44,116.63,0.44,0.45
2026-01-13 10:25:31,price_change,UP,0.37,757.2,0.44,0.45
2026-01-13 10:25:31,price_change,UP,0.37,752.2,0.43,0.45
2026-01-13 10:25:31,price_change,DOWN,0.54,1879,0.56,0.57
2026-01-13 10:25:32,price_change,UP,0.41,780.42,0.43,0.44
2026-01-13 10:25:32,price_change,DOWN,0.56,156.36,0.56,0.57
2026-01-13 10:25:32,price_change,UP,0.43,136.2,0.43,0.44
2026-01-13 10:25:33,price_change,DOWN,0.56,108.83,0.56,0.57
2026-01-13 10:25:33,price_change,DOWN,0.49,1287.07,0.56,0.57
2026-01-13 10:25:33,price_change,DOWN,0.56,74.18,0.56,0.57
2026-01-13 10:25:34,price_change,DOWN,0.5,1942.12,0.56,0.57
2026-01-13 10:25:34,price_change,DOWN,0.56,102.92,0.56,0.57
2026-01-13 10:25:34,price_change,DOWN,0.56,58.92,0.56,0.57
2026-01-13 10:25:34,price_change,UP,0.41,306.42,0.43,0.44
2026-01-13 10:25:35,price_change,UP,0.42,168.66,0.43,0.44
2026-01-13 10:25:35,price_change,DOWN,0.55,718.17,0.56,0.57
2026-01-13 10:25:35,price_change,UP,0.41,141.97,0.41,0.42
2026-01-13 10:25:35,price_change,DOWN,0.52,1223.21,0.58,0.59
2026-01-13 10:25:36,price_change,UP,0.32,944.1,0.41,0.42
2026-01-13 10:25:36,price_change,UP,0.33,1827.4,0.41,0.42
2026-01-13 10:25:36,price_change,UP,0.37,628.42,0.41,0.42
2026-01-13 10:25:36,price_change,UP,0.38,217.92,0.41,0.42
2026-01-13 10:25:37,price_change,UP,0.37,632.92,0.41,0.42
2026-01-13 10:25:37,price_change,UP,0.38,637.42,0.41,0.42
2026-01-13 10:25:37,price_change,DOWN,0.57,134.08,0.58,0.59
2026-01-13 10:25:38,price_change,UP,0.34,876.4,0.41,0.42
2026-01-13 10:25:38,price_change,DOWN,0.57,401.07,0.58,0.59
2026-01-13 10:25:38,price_change,DOWN,0.58,1344.73,0.58,0.59
2026-01-13 10:25:38,price_change,DOWN,0.57,776.92,0.59,0.6
2026-01-13 10:25:39,price_change,UP,0.38,1029.91,0.39,0.4
2026-01-13 10:25:39,price_change,DOWN,0.6,271.26,0.6,0.61
2026-01-13 10:25:39,price_change,DOWN,0.56,1096.85,0.6,0.61
2026-01-13 10:25:40,price_change,UP,0.38,974.91,0.39,0.4
2026-01-13 10:25:40,price_change,DOWN,0.6,324.19,0.6,0.61
2026-01-13 10:25:40,price_change,DOWN,0.6,356.87,0.6,0.61
2026-01-13 10:25:40,price_change,DOWN,0.56,1106.85,0.6,0.61
2026-01-13 10:25:41,price_change,DOWN,0.42,1182.74,0.6,0.61
2026-01-13 10:25:41,price_change,UP,0.31,1124.1,0.39,0.4
2026-01-13 10:25:41,price_change,UP,0.39,321.21,0.39,0.4
2026-01-13 10:25:41,price_change,UP,0.39,729.99,0.39,0.4
2026-01-13 10:25:42,price_change,DOWN,0.6,100.68,0.6,0.61
2026-01-13 10:25:42,price_change,UP,0.35,1623.92,0.39,0.4
2026-01-13 10:25:42,price_change,DOWN,0.6,244.98,0.6,0.61
2026-01-13 10:25:42,price_change,UP,0.38,944.22,0.39,0.4
2026-01-13 10:25:43,price_change,UP,0.36,984.41,0.39,0.4
2026-01-13 10:25:43,price_change,UP,0.32,363.92,0.39,0.4
2026-01-13 10:25:43,price_change,DOWN,0.6,2227.32,0.63,0.64
2026-01-13 10:25:43,price_change,DOWN,0.63,400.09,0.63,0.65
2026-01-13 10:25:44,price_change,UP,0.35,89,0.35,0.36
2026-01-13 10:25:44,price_change,UP,0.28,1035.32,0.35,0.36
2026-01-13 10:25:44,price_change,DOWN,0.65,278.77,0.65,0.66
2026-01-13 10:25:45,price_change,DOWN,0.65,300.77,0.65,0.66
2026-01-13 10:25:45,price_change,UP,0.34,103.3,0.34,0.35
2026-01-13 10:25:45,price_change,DOWN,0.65,255.18,0.65,0.66
2026-01-13 10:25:46,price_change,UP,0.34,128.3,0.34,0.35
2026-01-13 10:25:46,price_change,UP,0.34,148.3,0.34,0.35
2026-01-13 10:25:46,price_change,DOWN,0.45,1073.41,0.65,0.66
2026-01-13 10:25:46,price_change,DOWN,0.65,225.18,0.65,0.66
2026-01-13 10:25:47,price_change,UP,0.33,359.9,0.34,0.35
2026-01-13 10:25:47,price_change,DOWN,0.65,159.35,0.65,0.66
2026-01-13 10:25:48,price_change,DOWN,0.65,76.35,0.65,0.66
2026-01-13 10:25:48,price_change,UP,0.3,1227.2,0.34,0.35
2026-01-13 10:25:48,price_change,DOWN,0.64,404.94,0.65,0.66
2026-01-13 10:25:48,price_change,UP,0.31,873.02,0.34,0.35
2026-01-13 10:25:49,price_change,DOWN,0.65,555.85,0.65,0.66
2026-01-13 10:25:49,price_change,UP,0.32,741.98,0.34,0.35
2026-01-13 10:25:49,price_change,DOWN,0.65,660.57,0.65,0.66
2026-01-13 10:25:49,price_change,DOWN,0.4,6884.4,0.65,0.66
2026-01-13 10:25:50,price_change,DOWN,0.65,530.43,0.65,0.66
2026-01-13 10:25:50,price_change,DOWN,0.65,652.86,0.65,0.66
2026-01-13 10:25:50,price_change,DOWN,0.63,700,0.66,0.67
2026-01-13 10:25:50,price_change,DOWN,0.63,707.19,0.66,0.67
2026-01-13 10:25:51,price_change,DOWN,0.64,703.94,0.66,0.67
2026-01-13 10:25:51,price_change,DOWN,0.66,311.77,0.66,0.67
2026-01-13 10:25:51,price_change,UP,0.33,0,0.32,0.34
2026-01-13 10:25:52,price_change,UP,0.23,1221.34,0.31,0.32
2026-01-13 10:25:53,price_change,DOWN,0.63,573.19,0.72,0.74
2026-01-13 10:25:53,price_change,UP,0.09,2537.01,0.26,0.27
2026-01-13 10:25:53,price_change,UP,0.26,669.27,0.26,0.27
2026-01-13 10:25:54,price_change,UP,0.22,526.6,0.26,0.27
2026-01-13 10:25:54,price_change,DOWN,0.73,298.07,0.73,0.74
2026-01-13 10:25:54,price_change,DOWN,0.69,671.92,0.73,0.74
2026-01-13 10:25:54,price_change,UP,0.23,979.26,0.26,0.27
2026-01-13 10:25:55,price_change,DOWN,0.73,166.71,0.73,0.74
2026-01-13 10:25:55,price_change,UP,0.19,856.32,0.26,0.27
2026-01-13 10:25:55,price_change,DOWN,0.73,204.31,0.73,0.74
2026-01-13 10:25:56,price_change,UP,0.24,699.12,0.27,0.28
2026-01-13 10:25:56,price_change,UP,0.26,560.2,0.27,0.28
2026-01-13 10:25:56,price_change,UP,0.25,600.9,0.27,0.28
2026-01-13 10:25:57,price_change,DOWN,0.71,914.51,0.72,0.74
2026-01-13 10:25:57,price_change,DOWN,0.69,584.92,0.73,0.74
2026-01-13 10:25:57,price_change,UP,0.26,446.15,0.26,0.27
2026-01-13 10:25:58,price_change,DOWN,0.58,1434.07,0.73,0.74
2026-01-13 10:25:58,price_change,UP,0.22,825.52,0.26,0.27
2026-01-13 10:25:58,price_change,DOWN,0.72,668.36,0.72,0.73
2026-01-13 10:25:58,price_change,UP,0.25,623.5,0.26,0.27
2026-01-13 10:25:59,price_change,UP,0.26,413.32,0.26,0.27
2026-01-13 10:25:59,price_change,UP,0.26,381.83,0.26,0.27
2026-01-13 10:25:59,price_change,DOWN,0.48,1136.75,0.73,0.74
2026-01-13 10:25:59,price_change,DOWN,0.71,1014.44,0.73,0.74
2026-01-13 10:26:00,price_change,DOWN,0.49,948.41,0.73,0.74
2026-01-13 10:26:00,price_change,UP,0.19,749.4,0.26,0.27
2026-01-13 10:26:01,price_change,DOWN,0.71,1376.44,0.73,0.74
2026-01-13 10:26:01,price_change,DOWN,0.73,490.39,0.73,0.74
2026-01-13 10:26:01,price_change,DOWN,0.72,1054.35,0.73,0.74
2026-01-13 10:26:02,price_change,DOWN,0.71,1369.45,0.73,0.74
2026-01-13 10:26:02,price_change,DOWN,0.7,977,0.73,0.74
2026-01-13 10:26:02,price_change,UP,0.21,886.72,0.26,0.27
2026-01-13 10:26:02,price_change,DOWN,0.68,1032.72,0.73,0.74
2026-01-13 10:26:03,price_change,DOWN,0.71,1359.45,0.73,0.74
2026-01-13 10:26:03,price_change,DOWN,0.46,963.2,0.73,0.74
2026-01-13 10:26:03,price_change,DOWN,0.72,686.68,0.73,0.74
2026-01-13 10:26:03,price_change,UP,0.21,881.72,0.26,0.27
2026-01-13 10:26:04,price_change,UP,0.23,953.34,0.26,0.27
2026-01-13 10:26:04,price_change,UP,0.22,775.52,0.26,0.27
2026-01-13 10:26:05,price_change,UP,0.22,775.52,0.26,0.27
2026-01-13 10:26:05,price_change,UP,0.24,744.12,0.26,0.27
2026-01-13 10:26:05,price_change,DOWN,0.73,315.48,0.73,0.74
2026-01-13 10:26:05,price_change,DOWN,0.69,647.92,0.73,0.74
2026-01-13 10:26:06,price_change,UP,0.26,191.78,0.26,0.27
2026-01-13 10:26:06,price_change,DOWN,0.71,1396.78,0.73,0.74
2026-01-13 10:26:06,price_change,DOWN,0.48,1136.75,0.73,0.74
2026-01-13 10:26:06,price_change,DOWN,0.73,133.4,0.73,0.74
2026-01-13 10:26:07,price_change,DOWN,0.72,1502.35,0.73,0.74
2026-01-13 10:26:07,price_change,UP,0.22,775.52,0.26,0.27
2026-01-13 10:26:07,price_change,DOWN,0.72,1105.35,0.73,0.74
2026-01-13 10:26:07,price_change,UP,0.26,424.38,0.26,0.27
2026-01-13 10:26:08,price_change,UP,0.26,399.38,0.26,0.27
2026-01-13 10:26:08,price_change,DOWN,0.55,730.4,0.73,0.74
2026-01-13 10:26:08,price_change,DOWN,0.71,934.86,0.73,0.74
2026-01-13 10:26:09,price_change,DOWN,0.73,259.1,0.73,0.74
2026-01-13 10:26:09,price_change,UP,0.26,378.48,0.26,0.27
2026-01-13 10:26:09,price_change,UP,0.23,1570.25,0.26,0.27
2026-01-13 10:26:09,price_change,DOWN,0.73,1557.85,0.73,0.74
2026-01-13 10:26:10,price_change,DOWN,0.73,1578.85,0.73,0.74
2026-01-13 10:26:10,price_change,UP,0.26,517.93,0.26,0.27
2026-01-13 10:26:10,price_change,DOWN,0.55,725.4,0.73,0.74
2026-01-13 10:26:11,price_change,UP,0.23,1580.75,0.26,0.27
2026-01-13 10:26:11,price_change,DOWN,0.68,622.72,0.73,0.74
2026-01-13 10:26:11,price_change,DOWN,0.55,725.4,0.73,0.74
2026-01-13 10:26:12,price_change,DOWN,0.73,1623.51,0.73,0.74
2026-01-13 10:26:12,price_change,UP,0.26,337.5,0.26,0.27
2026-01-13 10:26:12,price_change,DOWN,0.71,968.58,0.73,0.74
2026-01-13 10:26:13,price_change,UP,0.22,442.6,0.26,0.27
2026-01-13 10:26:13,price_change,DOWN,0.47,701.2,0.73,0.74
2026-01-13 10:26:13,price_change,DOWN,0.71,892.25,0.73,0.74
2026-01-13 10:26:13,price_change,DOWN,0.69,597.92,0.73,0.74
2026-01-13 10:26:14,price_change,DOWN,0.5,720.4,0.73,0.74
2026-01-13 10:26:14,price_change,DOWN,0.69,597.92,0.73,0.74
2026-01-13 10:26:14,price_change,DOWN,0.71,866.75,0.73,0.74
2026-01-13 10:26:15,price_change,UP,0.26,268.22,0.26,0.27
2026-01-13 10:26:15,price_change,DOWN,0.71,873.08,0.73,0.74
2026-01-13 10:26:15,price_change,DOWN,0.71,876.08,0.73,0.74
2026-01-13 10:26:15,price_change,DOWN,0.67,760,0.73,0.74
2026-01-13 10:26:16,price_change,DOWN,0.69,330.92,0.73,0.74
2026-01-13 10:26:16,price_change,DOWN,0.69,697.92,0.73,0.74
2026-01-13 10:26:16,price_change,UP,0.26,241.12,0.26,0.27
2026-01-13 10:26:17,price_change,UP,0.26,107.33,0.26,0.27
2026-01-13 10:26:17,price_change,DOWN,0.55,730.4,0.73,0.74
2026-01-13 10:26:17,price_change,UP,0.26,902.15,0.26,0.27
2026-01-13 10:26:18,price_change,DOWN,0.72,1027.78,0.73,0.74
2026-01-13 10:26:18,price_change,UP,0.23,1478.04,0.26,0.27
2026-01-13 10:26:18,price_change,UP,0.24,673.26,0.26,0.27
2026-01-13 10:26:18,price_change,UP,0.26,869.09,0.26,0.27
2026-01-13 10:26:19,price_change,UP,0.2,1084.6,0.26,0.27
2026-01-13 10:26:19,price_change,UP,0.23,1478.04,0.26,0.27
2026-01-13 10:26:19,price_change,DOWN,0.69,697.92,0.73,0.74
2026-01-13 10:26:20,price_change,DOWN,0.69,597.92,0.73,0.74
2026-01-13 10:26:20,price_change,DOWN,0.72,1033.67,0.73,0.74
2026-01-13 10:26:20,price_change,UP,0.26,613.17,0.26,0.27
2026-01-13 10:26:20,price_change,DOWN,0.73,1460.25,0.73,0.74
2026-01-13 10:26:21,price_change,UP,0.21,524.8,0.26,0.27
2026-01-13 10:26:21,price_change,DOWN,0.69,222.92,0.73,0.74
2026-01-13 10:26:21,price_change,DOWN,0.55,725.4,0.73,0.74
2026-01-13 10:26:22,price_change,DOWN,0.68,931.72,0.73,0.74
2026-01-13 10:26:22,price_change,DOWN,0.01,11073.24,0.73,0.74
2026-01-13 10:26:22,price_change,DOWN,0.72,1044.36,0.73,0.74
2026-01-13 10:26:22,price_change,UP,0.23,1492.54,0.26,0.27
2026-01-13 10:26:23,price_change,DOWN,0.71,1428.67,0.73,0.74
2026-01-13 10:26:23,price_change,UP,0.23,1517.04,0.26,0.27
2026-01-13 10:26:23,price_change,UP,0.23,1517.04,0.26,0.27
2026-01-13 10:26:23,price_change,DOWN,0.73,1526.43,0.73,0.74
2026-01-13 10:26:24,price_change,DOWN,0.73,1607.43,0.73,0.74
2026-01-13 10:26:24,price_change,DOWN,0.47,711.2,0.73,0.74
2026-01-13 10:26:24,price_change,UP,0.23,1450.54,0.26,0.27
2026-01-13 10:26:25,price_change,DOWN,0.7,249.42,0.73,0.74
2026-01-13 10:26:25,price_change,DOWN,0.73,1595.43,0.73,0.74
2026-01-13 10:26:25,price_change,DOWN,0.71,1328.67,0.73,0.74
2026-01-13 10:26:25,price_change,UP,0.26,379.3,0.26,0.27
2026-01-13 10:26:26,price_change,DOWN,0.5,720.4,0.73,0.74
2026-01-13 10:26:26,price_change,UP,0.26,374.3,0.26,0.27
2026-01-13 10:26:26,price_change,UP,0.23,1492.54,0.26,0.27
2026-01-13 10:26:27,price_change,DOWN,0.68,840.8,0.73,0.74
2026-01-13 10:26:27,price_change,DOWN,0.55,830.4,0.73,0.74
2026-01-13 10:26:27,price_change,DOWN,0.73,1715.23,0.73,0.74
2026-01-13 10:26:27,price_change,UP,0.23,1500.54,0.26,0.27
2026-01-13 10:26:28,price_change,UP,0.2,1114.6,0.26,0.27
2026-01-13 10:26:28,price_change,DOWN,0.45,964.41,0.73,0.74
2026-01-13 10:26:28,price_change,UP,0.22,385.1,0.26,0.27
2026-01-13 10:26:29,price_change,DOWN,0.73,1751.23,0.73,0.74
2026-01-13 10:26:29,price_change,UP,0.23,1500.54,0.26,0.27
2026-01-13 10:26:29,price_change,DOWN,0.44,953.3,0.73,0.74
2026-01-13 10:26:29,price_change,UP,0.26,96.55,0.26,0.27
2026-01-13 10:26:30,price_change,DOWN,0.45,953.41,0.73,0.74
2026-01-13 10:26:30,price_change,UP,0.26,86.55,0.26,0.27
2026-01-13 10:26:30,price_change,UP,0.26,87.49,0.26,0.27
2026-01-13 10:26:30,price_change,DOWN,0.73,1629.42,0.73,0.74
2026-01-13 10:26:31,price_change,UP,0.23,1450.54,0.26,0.27
2026-01-13 10:26:31,price_change,DOWN,0.64,816,0.73,0.74
2026-01-13 10:26:31,price_change,UP,0.24,645.64,0.25,0.26
2026-01-13 10:26:32,price_change,DOWN,0.74,144.32,0.74,0.75
2026-01-13 10:26:32,price_change,DOWN,0.01,11084.38,0.74,0.75
2026-01-13 10:26:32,price_change,UP,0.25,405.24,0.25,0.26
2026-01-13 10:26:32,price_change,DOWN,0.72,1036.31,0.74,0.75
2026-01-13 10:26:33,price_change,UP,0.25,405.24,0.25,0.26
2026-01-13 10:26:33,price_change,UP,0.25,398.57,0.25,0.26
2026-01-13 10:26:33,price_change,UP,0.25,304.16,0.25,0.26
2026-01-13 10:26:33,price_change,DOWN,0.73,1569.36,0.74,0.75
2026-01-13 10:26:34,price_change,UP,0.19,1077.32,0.25,0.26
2026-01-13 10:26:34,price_change,UP,0.23,1492.34,0.25,0.26
2026-01-13 10:26:34,price_change,DOWN,0.68,798.8,0.73,0.75
2026-01-13 10:26:34,price_change,DOWN,0.55,825.4,0.74,0.75
2026-01-13 10:26:35,price_change,DOWN,0.72,1036.31,0.74,0.75
2026-01-13 10:26:35,price_change,UP,0.23,1513.34,0.25,0.26
2026-01-13 10:26:35,price_change,DOWN,0.73,1105.7,0.74,0.75
2026-01-13 10:26:36,price_change,DOWN,0.46,963.2,0.74,0.75
2026-01-13 10:26:36,price_change,DOWN,0.74,279.54,0.74,0.75
2026-01-13 10:26:36,price_change,UP,0.22,486.3,0.25,0.26
2026-01-13 10:26:37,price_change,UP,0.25,151.35,0.25,0.26
2026-01-13 10:26:37,price_change,DOWN,0.72,916.31,0.74,0.75
2026-01-13 10:26:37,price_change,DOWN,0.74,204.49,0.74,0.75
2026-01-13 10:26:38,price_change,UP,0.22,486.3,0.25,0.26
2026-01-13 10:26:38,price_change,DOWN,0.55,825.4,0.74,0.75
2026-01-13 10:26:38,price_change,DOWN,0.47,701.2,0.74,0.75
2026-01-13 10:26:38,price_change,UP,0.24,528.14,0.25,0.26
2026-01-13 10:26:39,price_change,DOWN,0.74,406.64,0.74,0.75
2026-01-13 10:26:39,price_change,UP,0.15,1128.62,0.24,0.26
2026-01-13 10:26:39,price_change,UP,0.22,205.8,0.24,0.25
2026-01-13 10:26:40,price_change,DOWN,0.72,1909.3,0.75,0.76
2026-01-13 10:26:40,price_change,UP,0.17,923.11,0.24,0.25
2026-01-13 10:26:40,price_change,DOWN,0.75,84.69,0.75,0.76
2026-01-13 10:26:40,price_change,DOWN,0.73,1053.36,0.75,0.76
2026-01-13 10:26:41,price_change,DOWN,0.74,338.02,0.76,0.77
2026-01-13 10:26:41,price_change,UP,0.23,1220.83,0.23,0.24
2026-01-13 10:26:41,price_change,UP,0.23,1166.83,0.23,0.24
2026-01-13 10:26:41,price_change,DOWN,0.46,952.2,0.76,0.77
2026-01-13 10:26:42,price_change,DOWN,0.76,157.96,0.76,0.77
2026-01-13 10:26:42,price_change,DOWN,0.72,1732.73,0.76,0.77
2026-01-13 10:26:42,price_change,DOWN,0.72,1727.73,0.76,0.77
2026-01-13 10:26:43,price_change,DOWN,0.72,1824.73,0.76,0.77
2026-01-13 10:26:43,price_change,DOWN,0.72,1632.73,0.76,0.77
2026-01-13 10:26:43,price_change,DOWN,0.72,1823.73,0.76,0.77
2026-01-13 10:26:43,price_change,DOWN,0.55,830.4,0.76,0.77
2026-01-13 10:26:44,price_change,DOWN,0.76,144.99,0.76,0.77
2026-01-13 10:26:44,price_change,DOWN,0.73,1179.04,0.76,0.77
2026-01-13 10:26:44,price_change,DOWN,0.71,1581.67,0.76,0.77
2026-01-13 10:26:44,price_change,DOWN,0.55,825.4,0.76,0.77
2026-01-13 10:26:45,price_change,DOWN,0.72,1991.23,0.76,0.77
2026-01-13 10:26:45,price_change,UP,0.18,911.72,0.23,0.24
2026-01-13 10:26:45,price_change,DOWN,0.76,304.99,0.76,0.77
2026-01-13 10:26:45,price_change,UP,0.21,233.72,0.23,0.24
2026-01-13 10:26:46,price_change,DOWN,0.53,1108.07,0.76,0.77
2026-01-13 10:26:46,price_change,DOWN,0.61,1840.96,0.76,0.77
2026-01-13 10:26:46,price_change,UP,0.17,600,0.18,0.19
2026-01-13 10:26:47,price_change,DOWN,0.68,845.8,0.81,0.82
2026-01-13 10:26:47,price_change,DOWN,0.81,1417.04,0.81,0.82
2026-01-13 10:26:47,price_change,DOWN,0.81,1273.07,0.81,0.82
2026-01-13 10:26:48,price_change,UP,0.13,860,0.18,0.19
2026-01-13 10:26:48,price_change,DOWN,0.79,728.92,0.81,0.82
2026-01-13 10:26:48,price_change,UP,0.12,1305.22,0.18,0.19
2026-01-13 10:26:48,price_change,DOWN,0.76,791,0.81,0.82
2026-01-13 10:26:49,price_change,DOWN,0.81,1552.15,0.81,0.82
2026-01-13 10:26:49,price_change,DOWN,0.81,1552.15,0.81,0.82
2026-01-13 10:26:49,price_change,UP,0.15,489.62,0.18,0.19
2026-01-13 10:26:49,price_change,UP,0.12,1204.22,0.17,0.19
2026-01-13 10:26:50,price_change,UP,0.16,381.96,0.17,0.18
2026-01-13 10:26:50,price_change,DOWN,0.8,1289.31,0.84,0.85
2026-01-13 10:26:50,price_change,UP,0.1,3030.67,0.15,0.16
2026-01-13 10:26:50,price_change,UP,0.12,1149.22,0.15,0.16
2026-01-13 10:26:51,price_change,UP,0.14,805.97,0.15,0.16
2026-01-13 10:26:51,price_change,UP,0.15,336.43,0.15,0.16
2026-01-13 10:26:51,price_change,DOWN,0.84,164.53,0.84,0.85
2026-01-13 10:26:52,price_change,DOWN,0.65,905.7,0.84,0.85
2026-01-13 10:26:52,price_change,UP,0.09,1601.9,0.15,0.16
2026-01-13 10:26:52,price_change,DOWN,0.85,1310,0.85,0.86
2026-01-13 10:26:52,price_change,DOWN,0.73,1503.65,0.85,0.86
2026-01-13 10:26:53,price_change,UP,0.07,2941,0.14,0.15
2026-01-13 10:26:53,price_change,UP,0.14,361.82,0.14,0.15
2026-01-13 10:26:53,price_change,DOWN,0.85,1687.23,0.85,0.86
2026-01-13 10:26:53,price_change,UP,0.09,1701.82,0.14,0.15
2026-01-13 10:26:54,price_change,UP,0.1,1261.85,0.14,0.15
2026-01-13 10:26:54,price_change,DOWN,0.85,1708.81,0.85,0.86
2026-01-13 10:26:54,price_change,UP,0.05,2964.32,0.14,0.15
2026-01-13 10:26:55,price_change,UP,0.09,1163.9,0.13,0.14
2026-01-13 10:26:55,price_change,DOWN,0.86,262.36,0.86,0.87
2026-01-13 10:26:55,price_change,DOWN,0.86,210,0.87,0.88
2026-01-13 10:26:55,price_change,UP,0.14,929.17,0.14,0.15
2026-01-13 10:26:56,price_change,DOWN,0.82,2224.01,0.85,0.86
2026-01-13 10:26:56,price_change,UP,0.14,920.95,0.14,0.15
2026-01-13 10:26:56,price_change,UP,0.1,761.05,0.14,0.15
2026-01-13 10:26:56,price_change,DOWN,0.64,701.6,0.85,0.86
2026-01-13 10:26:57,price_change,UP,0.14,360,0.14,0.15
2026-01-13 10:26:57,price_change,UP,0.14,344.67,0.14,0.15
2026-01-13 10:26:57,price_change,UP,0.1,735.55,0.13,0.15
2026-01-13 10:26:58,price_change,DOWN,0.85,1788.9,0.85,0.86
2026-01-13 10:26:58,price_change,DOWN,0.85,1811.02,0.85,0.86
2026-01-13 10:26:58,price_change,DOWN,0.83,540.59,0.85,0.86
2026-01-13 10:26:59,price_change,DOWN,0.64,701.6,0.85,0.86
2026-01-13 10:26:59,price_change,UP,0.12,548.64,0.12,0.15
2026-01-13 10:26:59,price_change,DOWN,0.85,1794.35,0.85,0.87
2026-01-13 10:26:59,price_change,UP,0.09,1034.32,0.13,0.14
2026-01-13 10:27:00,price_change,UP,0.11,998.42,0.13,0.14
2026-01-13 10:27:00,price_change,UP,0.12,137.57,0.12,0.14
2026-01-13 10:27:00,price_change,UP,0.09,1097.92,0.12,0.13
2026-01-13 10:27:00,price_change,UP,0.11,993.66,0.11,0.13
2026-01-13 10:27:01,price_change,UP,0.1,832.05,0.11,0.12
2026-01-13 10:27:01,price_change,UP,0.08,1825.6,0.11,0.12
2026-01-13 10:27:01,price_change,DOWN,0.71,720.02,0.88,0.89
2026-01-13 10:27:02,price_change,DOWN,0.85,1022.23,0.88,0.89
2026-01-13 10:27:02,price_change,DOWN,0.78,39.82,0.78,0.84
2026-01-13 10:27:02,price_change,DOWN,0.73,1148.97,0.74,0.76
2026-01-13 10:27:03,price_change,DOWN,0.75,239.5,0.76,0.77
2026-01-13 10:27:04,price_change,DOWN,0.77,18.26,0.77,0.78
2026-01-13 10:27:04,price_change,DOWN,0.77,19.56,0.77,0.78
2026-01-13 10:27:05,price_change,UP,0.22,62.34,0.22,0.24
2026-01-13 10:27:05,price_change,UP,0.23,30.08,0.23,0.24
2026-01-13 10:27:05,price_change,DOWN,0.73,1373.55,0.75,0.77
2026-01-13 10:27:06,price_change,UP,0.21,743.91,0.22,0.23
2026-01-13 10:27:06,price_change,DOWN,0.77,72.49,0.78,0.79
2026-01-13 10:27:06,price_change,DOWN,0.78,0,0.77,0.79
2026-01-13 10:27:06,price_change,DOWN,0.68,976.8,0.76,0.77
2026-01-13 10:27:07,price_change,UP,0.21,738.91,0.22,0.23
2026-01-13 10:27:07,price_change,UP,0.13,721.5,0.22,0.23
2026-01-13 10:27:07,price_change,UP,0.23,4.5,0.23,0.24
2026-01-13 10:27:07,price_change,UP,0.2,1038.5,0.23,0.24
2026-01-13 10:27:08,price_change,UP,0.2,1049.5,0.23,0.24
2026-01-13 10:27:08,price_change,DOWN,0.68,1016.8,0.76,0.77
2026-01-13 10:27:08,price_change,DOWN,0.72,969.55,0.76,0.77
2026-01-13 10:27:08,price_change,DOWN,0.76,71.42,0.76,0.77
2026-01-13 10:27:09,price_change,DOWN,0.76,71.42,0.76,0.77
2026-01-13 10:27:09,price_change,DOWN,0.76,110.42,0.76,0.77
